"","pop","pop_wht","pp_blck","pp_ntvm","pop_asn","pp_hspn","vap_wht","vp_blck","vap_asn","vap_hsp","vap","vp_n_rc","cvap","cvp_wht","cvp_blc","cvp_hsp","cvap_sn","impl_cv","distrct","h_pct_v","b_pct_v","w_pct_v","a_pct_v","nw_pct_v","h_pct_c","b_pct_c","w_pct_c","a_pct_c","nw_pct_c","city","state","city_pop","district","ledb_candid","full_name","firstname","lastname","fips","geo_name","state_abb","office_consolidated","year","month","contest","votes","vote_share","n_winners","winner","incumbent","contributor.cfscore","bonica.cid","prob_democrat","prob_republican","pid_est","prob_female","prob_male","gender_est","prob_black","prob_white","prob_hispanic","prob_asian","prob_other","race_est","ballotpedia_url"
"1605",14482.6143268531,2956.0275437381,2063.18571900785,39.2886089973573,107.936967386673,9069.47649587234,2649.76458110724,1589.60163242706,84.1101330779758,5852.55353423363,10342.0203767433,9861.32681270109,7721.16689698942,2316.26769037659,1461.84515828963,3759.1677792255,59.982275387357,7716.4834553007,6,0.565900406403626,0.153703200585612,0.256213436502786,0.008132853157698,0.727736460146935,0.486865240627197,0.18932956349637,0.299989330793993,0.007768550555583,0.684378479328534,"reading","PA","88,309",6,43974,"jeffrey waltman","jeffrey","waltman","4263624","reading","PA","City Council",2011,11,"4263624_2011_11_reading_PA_City Council_6_1",875,1,1,"win",1,-0.06,2725895985,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian",NA
"1606",14482.6143268531,2956.0275437381,2063.18571900785,39.2886089973573,107.936967386673,9069.47649587234,2649.76458110724,1589.60163242706,84.1101330779758,5852.55353423363,10342.0203767433,9861.32681270109,7721.16689698942,2316.26769037659,1461.84515828963,3759.1677792255,59.982275387357,7716.4834553007,6,0.565900406403626,0.153703200585612,0.256213436502786,0.008132853157698,0.727736460146935,0.486865240627197,0.18932956349637,0.299989330793993,0.007768550555583,0.684378479328534,"reading","PA","88,309",6,43972,"john slifko","john","slifko","4263624","reading","PA","City Council",2017,11,"4263624_2017_11_reading_PA_City Council_6_1",659,1,1,"win",0,NA,NA,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian",NA
"1607",14482.6143268531,2956.0275437381,2063.18571900785,39.2886089973573,107.936967386673,9069.47649587234,2649.76458110724,1589.60163242706,84.1101330779758,5852.55353423363,10342.0203767433,9861.32681270109,7721.16689698942,2316.26769037659,1461.84515828963,3759.1677792255,59.982275387357,7716.4834553007,6,0.565900406403626,0.153703200585612,0.256213436502786,0.008132853157698,0.727736460146935,0.486865240627197,0.18932956349637,0.299989330793993,0.007768550555583,0.684378479328534,"reading","PA","88,309",6,43969,"joseph nunez","joseph","nunez","4263624","reading","PA","City Council",2019,11,"4263624_2019_11_reading_PA_City Council_6_1",267,0.19,1,"lose",0,NA,36075392231,0,1,"R",0,1,"M",0.02,0.05,0.92,0.01,0,"hispanic",NA
"1608",14165.2159640441,5017.84125333155,1518.31479241969,28.6944853792665,131.516323765924,7156.30547695835,4278.71617337892,1030.22567360131,94.7893359706027,4206.21420743516,9791.31649423012,9436.04462549558,9050.87705282752,4676.36678216806,1016.47097183048,3196.96712597674,18.1942071285185,9062.07282543146,2,0.429586175660221,0.105218299725926,0.436990896566391,0.009680959248581,0.544485434634728,0.35322180461815,0.11230635063294,0.516675539273528,0.002010214813694,0.466960747993576,"reading","PA","88,309",2,43980,"marcia goodman-hinnershitz","marcia","goodman-hinnershitz","4263624","reading","PA","City Council",2015,11,"4263624_2015_11_reading_PA_City Council_2_1",1102,1,1,"win",1,NA,NA,1,0,"D",0.99,0.01,"F",0,1,0,0,0,"caucasian",NA
"1609",14165.2159640441,5017.84125333155,1518.31479241969,28.6944853792665,131.516323765924,7156.30547695835,4278.71617337892,1030.22567360131,94.7893359706027,4206.21420743516,9791.31649423012,9436.04462549558,9050.87705282752,4676.36678216806,1016.47097183048,3196.96712597674,18.1942071285185,9062.07282543146,2,0.429586175660221,0.105218299725926,0.436990896566391,0.009680959248581,0.544485434634728,0.35322180461815,0.11230635063294,0.516675539273528,0.002010214813694,0.466960747993576,"reading","PA","88,309",2,43980,"marcia goodman-hinnershitz","marcia","goodman-hinnershitz","4263624","reading","PA","City Council",2019,11,"4263624_2019_11_reading_PA_City Council_2_1",1066,1,1,"win",1,NA,NA,1,0,"D",0.99,0.01,"F",0,1,0,0,0,"caucasian",NA
"1610",14165.2159640441,5017.84125333155,1518.31479241969,28.6944853792665,131.516323765924,7156.30547695835,4278.71617337892,1030.22567360131,94.7893359706027,4206.21420743516,9791.31649423012,9436.04462549558,9050.87705282752,4676.36678216806,1016.47097183048,3196.96712597674,18.1942071285185,9062.07282543146,2,0.429586175660221,0.105218299725926,0.436990896566391,0.009680959248581,0.544485434634728,0.35322180461815,0.11230635063294,0.516675539273528,0.002010214813694,0.466960747993576,"reading","PA","88,309",2,43980,"marcia goodman-hinnershitz","marcia","goodman-hinnershitz","4263624","reading","PA","City Council",2011,11,"4263624_2011_11_reading_PA_City Council_2_1",845,0.75,1,"win",1,NA,NA,1,0,"D",0.99,0.01,"F",0,1,0,0,0,"caucasian",NA
"1611",14165.2159640441,5017.84125333155,1518.31479241969,28.6944853792665,131.516323765924,7156.30547695835,4278.71617337892,1030.22567360131,94.7893359706027,4206.21420743516,9791.31649423012,9436.04462549558,9050.87705282752,4676.36678216806,1016.47097183048,3196.96712597674,18.1942071285185,9062.07282543146,2,0.429586175660221,0.105218299725926,0.436990896566391,0.009680959248581,0.544485434634728,0.35322180461815,0.11230635063294,0.516675539273528,0.002010214813694,0.466960747993576,"reading","PA","88,309",2,43983,"otis smith","otis","smith","4263624","reading","PA","City Council",2011,11,"4263624_2011_11_reading_PA_City Council_2_1",279,0.25,1,"lose",0,NA,NA,0.7,0.3,"D",0,1,"M",0.91,0.08,0,0,0,"black",NA
"1612",13903.1884579145,5166.23430662907,1101.19282977522,20.3202141471966,144.3455295142,7229.82242468163,4661.96436925299,791.902955181221,117.5504916086,4362.43923451172,10066.9397038075,9712.96551392767,8607.55459582194,4514.1952246317,624.97400310862,3264.01688069819,79.0808889070687,8611.03634808983,1,0.433343137325215,0.078663722887076,0.463096482786098,0.011676884442264,0.523683744654555,0.379203738339635,0.072607614177897,0.524445726643762,0.009187381622355,0.460812335740995,"reading","PA","88,309",1,43960,"chris daubert","chris","daubert","4263624","reading","PA","City Council",2013,11,"4263624_2013_11_reading_PA_City Council_1_1",707,1,1,"win",0,NA,NA,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian",NA
"1613",13903.1884579145,5166.23430662907,1101.19282977522,20.3202141471966,144.3455295142,7229.82242468163,4661.96436925299,791.902955181221,117.5504916086,4362.43923451172,10066.9397038075,9712.96551392767,8607.55459582194,4514.1952246317,624.97400310862,3264.01688069819,79.0808889070687,8611.03634808983,1,0.433343137325215,0.078663722887076,0.463096482786098,0.011676884442264,0.523683744654555,0.379203738339635,0.072607614177897,0.524445726643762,0.009187381622355,0.460812335740995,"reading","PA","88,309",1,43977,"lucine sihelnik","lucine","sihelnik","4263624","reading","PA","City Council",2017,11,"4263624_2017_11_reading_PA_City Council_1_1",564,0.61,1,"win",0,NA,NA,1,0,"D",1,0,"F",0,1,0,0,0,"caucasian",NA
"1614",13903.1884579145,5166.23430662907,1101.19282977522,20.3202141471966,144.3455295142,7229.82242468163,4661.96436925299,791.902955181221,117.5504916086,4362.43923451172,10066.9397038075,9712.96551392767,8607.55459582194,4514.1952246317,624.97400310862,3264.01688069819,79.0808889070687,8611.03634808983,1,0.433343137325215,0.078663722887076,0.463096482786098,0.011676884442264,0.523683744654555,0.379203738339635,0.072607614177897,0.524445726643762,0.009187381622355,0.460812335740995,"reading","PA","88,309",1,43976,"louis perugini","louis","perugini","4263624","reading","PA","City Council",2017,11,"4263624_2017_11_reading_PA_City Council_1_1",362,0.39,1,"lose",0,NA,NA,0,1,"R",0,1,"M",0,1,0,0,0,"caucasian",NA
"1620",23079.4150353784,19678.9462656627,133.641351634362,110.67220843049,738.322414670414,1681.93209581943,15793.9980199228,91.8046868903067,587.457711378111,1185.01796588973,18235.3342714185,17797.2368241083,14704.4306574912,13635.511939535,46.9294868922584,466.610865545116,69.524363910707,14828.0711857601,1,0.064984713098849,0.005034439485664,0.866120564879242,0.032215351944432,0.102234504528944,0.031732671356942,0.003191520160514,0.927306351204312,0.004728123484012,0.039321683113311,"provo","UT","113,031",1,52912,"bill fillmore","bill","fillmore","4962470","provo","UT","City Council",2019,11,"4962470_2019_11_provo_UT_City Council_1_1",3890,1,1,"win",0,1.05,30566986079,0.02,0.98,"R",0,1,"M",0,1,0,0,0,"caucasian",NA
"1621",23079.4150353784,19678.9462656627,133.641351634362,110.67220843049,738.322414670414,1681.93209581943,15793.9980199228,91.8046868903067,587.457711378111,1185.01796588973,18235.3342714185,17797.2368241083,14704.4306574912,13635.511939535,46.9294868922584,466.610865545116,69.524363910707,14828.0711857601,1,0.064984713098849,0.005034439485664,0.866120564879242,0.032215351944432,0.102234504528944,0.031732671356942,0.003191520160514,0.927306351204312,0.004728123484012,0.039321683113311,"provo","UT","113,031",1,52919,"david sewell","david","sewell","4962470","provo","UT","City Council",2013,11,"4962470_2013_11_provo_UT_City Council_1_1",3194,0.5,1,"win",NA,1.22,4173390402,0,1,"R",0.01,0.99,"M",0,1,0,0,0,"caucasian",NA
"1622",23079.4150353784,19678.9462656627,133.641351634362,110.67220843049,738.322414670414,1681.93209581943,15793.9980199228,91.8046868903067,587.457711378111,1185.01796588973,18235.3342714185,17797.2368241083,14704.4306574912,13635.511939535,46.9294868922584,466.610865545116,69.524363910707,14828.0711857601,1,0.064984713098849,0.005034439485664,0.866120564879242,0.032215351944432,0.102234504528944,0.031732671356942,0.003191520160514,0.927306351204312,0.004728123484012,0.039321683113311,"provo","UT","113,031",1,52927,"ryan frandsen","ryan","frandsen","4962470","provo","UT","City Council",2013,11,"4962470_2013_11_provo_UT_City Council_1_1",3140,0.5,1,"lose",NA,NA,NA,0.11,0.89,"R",0,1,"M",0,0.99,0.01,0,0,"caucasian",NA
"1623",23079.4150353784,19678.9462656627,133.641351634362,110.67220843049,738.322414670414,1681.93209581943,15793.9980199228,91.8046868903067,587.457711378111,1185.01796588973,18235.3342714185,17797.2368241083,14704.4306574912,13635.511939535,46.9294868922584,466.610865545116,69.524363910707,14828.0711857601,1,0.064984713098849,0.005034439485664,0.866120564879242,0.032215351944432,0.102234504528944,0.031732671356942,0.003191520160514,0.927306351204312,0.004728123484012,0.039321683113311,"provo","UT","113,031",1,52922,"gary winterton","gary","winterton","4962470","provo","UT","City Council",2015,11,"4962470_2015_11_provo_UT_City Council_1_1",2285,0.89,1,"win",NA,NA,109651823,0.07,0.93,"R",0,1,"M",0,1,0,0,0,"caucasian",NA
"1624",23079.4150353784,19678.9462656627,133.641351634362,110.67220843049,738.322414670414,1681.93209581943,15793.9980199228,91.8046868903067,587.457711378111,1185.01796588973,18235.3342714185,17797.2368241083,14704.4306574912,13635.511939535,46.9294868922584,466.610865545116,69.524363910707,14828.0711857601,1,0.064984713098849,0.005034439485664,0.866120564879242,0.032215351944432,0.102234504528944,0.031732671356942,0.003191520160514,0.927306351204312,0.004728123484012,0.039321683113311,"provo","UT","113,031",1,52915,"clint rhinehart","clint","rhinehart","4962470","provo","UT","City Council",2015,11,"4962470_2015_11_provo_UT_City Council_1_1",293,0.11,1,"lose",NA,NA,NA,NA,NA,NA,0,1,"M",0.01,0.99,0,0,0,"caucasian",NA
"1625",21273.3030636618,18225.3185184086,94.1085487801788,62.8471047408415,786.804250104801,1406.36652095277,16650.9206164481,82.3922560810763,703.189426234814,1166.12588353354,19262.1299181233,18760.5181626502,21760.9691359659,19676.6634060802,166.614493225903,980.980948781203,252.832089691688,21678.5582386177,2,0.060539820284171,0.004277421885913,0.864438184521932,0.036506317277675,0.101323559447759,0.045079837329481,0.007656575044285,0.904218156973492,0.011618604305348,0.064599661854085,"provo","UT","113,031",2,52926,"kim santiago","kim","santiago","4962470","provo","UT","City Council",2013,11,"4962470_2013_11_provo_UT_City Council_2_1",528,1,1,"win",NA,NA,5000000112478680,0.08,0.92,"R",0.92,0.08,"F",0,1,0,0,0,"caucasian",NA
"1626",21206.6361184202,15672.5205485803,147.742623674411,140.650591671831,512.006821971451,4037.57263242948,13525.5509219981,119.989422821551,465.703239690474,2607.56070358686,17327.5638264023,16845.1493775025,14889.2585166283,13294.5015798267,123.162922875737,748.023014638903,177.131508012152,14860.6397462115,5,0.150486284725939,0.006924771654208,0.780580066390463,0.02687644058658,0.184287496966727,0.050239104506347,0.008271931254212,0.892892118501366,0.011896596987307,0.070543224479555,"provo","UT","113,031",5,52917,"david harding","david","harding","4962470","provo","UT","City Council",2017,11,"4962470_2017_11_provo_UT_City Council_5_1",850,0.6,1,"win",1,NA,NA,0.26,0.74,"R",0.01,0.99,"M",0,1,0,0,0,"caucasian",NA
"1627",21206.6361184202,15672.5205485803,147.742623674411,140.650591671831,512.006821971451,4037.57263242948,13525.5509219981,119.989422821551,465.703239690474,2607.56070358686,17327.5638264023,16845.1493775025,14889.2585166283,13294.5015798267,123.162922875737,748.023014638903,177.131508012152,14860.6397462115,5,0.150486284725939,0.006924771654208,0.780580066390463,0.02687644058658,0.184287496966727,0.050239104506347,0.008271931254212,0.892892118501366,0.011896596987307,0.070543224479555,"provo","UT","113,031",5,52932,"stephen hales","stephen","hales","4962470","provo","UT","City Council",2013,11,"4962470_2013_11_provo_UT_City Council_5_1",698,0.67,1,"win",NA,NA,5412750456,0.04,0.96,"R",0,1,"M",0,1,0,0,0,"caucasian",NA
"1628",21206.6361184202,15672.5205485803,147.742623674411,140.650591671831,512.006821971451,4037.57263242948,13525.5509219981,119.989422821551,465.703239690474,2607.56070358686,17327.5638264023,16845.1493775025,14889.2585166283,13294.5015798267,123.162922875737,748.023014638903,177.131508012152,14860.6397462115,5,0.150486284725939,0.006924771654208,0.780580066390463,0.02687644058658,0.184287496966727,0.050239104506347,0.008271931254212,0.892892118501366,0.011896596987307,0.070543224479555,"provo","UT","113,031",5,52917,"david harding","david","harding","4962470","provo","UT","City Council",2015,11,"4962470_2015_11_provo_UT_City Council_5_1",590,1,1,"win",NA,NA,NA,0.26,0.74,"R",0.01,0.99,"M",0,1,0,0,0,"caucasian",NA
"1629",21206.6361184202,15672.5205485803,147.742623674411,140.650591671831,512.006821971451,4037.57263242948,13525.5509219981,119.989422821551,465.703239690474,2607.56070358686,17327.5638264023,16845.1493775025,14889.2585166283,13294.5015798267,123.162922875737,748.023014638903,177.131508012152,14860.6397462115,5,0.150486284725939,0.006924771654208,0.780580066390463,0.02687644058658,0.184287496966727,0.050239104506347,0.008271931254212,0.892892118501366,0.011896596987307,0.070543224479555,"provo","UT","113,031",5,52934,"tinesha zandamela","tinesha","zandamela","4962470","provo","UT","City Council",2017,11,"4962470_2017_11_provo_UT_City Council_5_1",577,0.4,1,"lose",0,NA,NA,NA,NA,NA,0.98,0.02,"F",0.66,0.24,0.06,0.04,0,"black",NA
"1630",21206.6361184202,15672.5205485803,147.742623674411,140.650591671831,512.006821971451,4037.57263242948,13525.5509219981,119.989422821551,465.703239690474,2607.56070358686,17327.5638264023,16845.1493775025,14889.2585166283,13294.5015798267,123.162922875737,748.023014638903,177.131508012152,14860.6397462115,5,0.150486284725939,0.006924771654208,0.780580066390463,0.02687644058658,0.184287496966727,0.050239104506347,0.008271931254212,0.892892118501366,0.011896596987307,0.070543224479555,"provo","UT","113,031",5,52930,"sterling beck","sterling","beck","4962470","provo","UT","City Council",2013,11,"4962470_2013_11_provo_UT_City Council_5_1",343,0.33,1,"lose",NA,NA,NA,0.26,0.74,"R",0,1,"M",0,1,0,0,0,"caucasian",NA
"1631",22763.7212786298,16580.0742009699,133.196710875777,175.116599248998,297.998379339715,4608.97483958818,11554.8428146913,85.9966395839506,235.319459518538,2688.93836018921,15170.9477841215,14799.7154774431,12078.9310934496,10430.0629594083,70,972.84950464201,195.066003905787,12100.6183081697,4,0.17724260859981,0.005668508046278,0.761642777967043,0.015511190392787,0.198422307038875,0.080541026115265,0.005795214780053,0.863492214560655,0.016149276984581,0.102301839213623,"provo","UT","113,031",4,52933,"travis hoban","travis","hoban","4962470","provo","UT","City Council",2019,11,"4962470_2019_11_provo_UT_City Council_4_1",2625,0.56,1,"win",0,NA,35557891543,0.03,0.97,"R",0,1,"M",0,1,0,0,0,"caucasian",NA
"1632",22763.7212786298,16580.0742009699,133.196710875777,175.116599248998,297.998379339715,4608.97483958818,11554.8428146913,85.9966395839506,235.319459518538,2688.93836018921,15170.9477841215,14799.7154774431,12078.9310934496,10430.0629594083,70,972.84950464201,195.066003905787,12100.6183081697,4,0.17724260859981,0.005668508046278,0.761642777967043,0.015511190392787,0.198422307038875,0.080541026115265,0.005795214780053,0.863492214560655,0.016149276984581,0.102301839213623,"provo","UT","113,031",4,52936,"valerie paxman","valerie","paxman","4962470","provo","UT","City Council",2019,11,"4962470_2019_11_provo_UT_City Council_4_1",2053,0.44,1,"lose",0,NA,NA,0.11,0.89,"R",1,0,"F",0,1,0,0,0,"caucasian",NA
"1633",22763.7212786298,16580.0742009699,133.196710875777,175.116599248998,297.998379339715,4608.97483958818,11554.8428146913,85.9966395839506,235.319459518538,2688.93836018921,15170.9477841215,14799.7154774431,12078.9310934496,10430.0629594083,70,972.84950464201,195.066003905787,12100.6183081697,4,0.17724260859981,0.005668508046278,0.761642777967043,0.015511190392787,0.198422307038875,0.080541026115265,0.005795214780053,0.863492214560655,0.016149276984581,0.102301839213623,"provo","UT","113,031",4,52935,"vernon kay van buren","vernon","buren","4962470","provo","UT","City Council",2015,11,"4962470_2015_11_provo_UT_City Council_4_1",1516,0.73,1,"win",NA,NA,NA,NA,NA,NA,0,1,"M",0,1,0,0,0,"caucasian",NA
"1634",22763.7212786298,16580.0742009699,133.196710875777,175.116599248998,297.998379339715,4608.97483958818,11554.8428146913,85.9966395839506,235.319459518538,2688.93836018921,15170.9477841215,14799.7154774431,12078.9310934496,10430.0629594083,70,972.84950464201,195.066003905787,12100.6183081697,4,0.17724260859981,0.005668508046278,0.761642777967043,0.015511190392787,0.198422307038875,0.080541026115265,0.005795214780053,0.863492214560655,0.016149276984581,0.102301839213623,"provo","UT","113,031",4,52923,"howard stone","howard","stone","4962470","provo","UT","City Council",2015,11,"4962470_2015_11_provo_UT_City Council_4_1",561,0.27,1,"lose",NA,NA,NA,0,1,"R",0.01,0.99,"M",0.01,0.98,0,0,0,"caucasian",NA
"1635",21888.6704805182,15250.2904517229,150.521038281092,212.163223812752,358.167660219519,5027.36924671165,11558.470085423,110.759292834375,278.227830150933,2988.77089477364,15583.4206871634,15128.6173774033,12409.6880806359,10416.3317800601,41.5234410809945,1297.51014170972,183.813990448197,12411.7655767786,3,0.19179170958502,0.007107508361474,0.741715847724246,0.01785409222637,0.216753310172863,0.104556225207172,0.003346050344794,0.839370958591119,0.014812136232096,0.122693871699288,"provo","UT","113,031",3,52931,"shannon ellsworth","shannon","ellsworth","4962470","provo","UT","City Council",2019,11,"4962470_2019_11_provo_UT_City Council_3_1",1697,0.65,1,"win",0,NA,NA,0.26,0.74,"R",0.82,0.18,"F",0,1,0,0,0,"caucasian",NA
"1636",21888.6704805182,15250.2904517229,150.521038281092,212.163223812752,358.167660219519,5027.36924671165,11558.470085423,110.759292834375,278.227830150933,2988.77089477364,15583.4206871634,15128.6173774033,12409.6880806359,10416.3317800601,41.5234410809945,1297.51014170972,183.813990448197,12411.7655767786,3,0.19179170958502,0.007107508361474,0.741715847724246,0.01785409222637,0.216753310172863,0.104556225207172,0.003346050344794,0.839370958591119,0.014812136232096,0.122693871699288,"provo","UT","113,031",3,52928,"robin roberts","robin","roberts","4962470","provo","UT","City Council",2019,11,"4962470_2019_11_provo_UT_City Council_3_1",923,0.35,1,"lose",0,NA,NA,NA,NA,NA,0.83,0.17,"F",0.06,0.94,0,0,0,"caucasian",NA
"1637",21888.6704805182,15250.2904517229,150.521038281092,212.163223812752,358.167660219519,5027.36924671165,11558.470085423,110.759292834375,278.227830150933,2988.77089477364,15583.4206871634,15128.6173774033,12409.6880806359,10416.3317800601,41.5234410809945,1297.51014170972,183.813990448197,12411.7655767786,3,0.19179170958502,0.007107508361474,0.741715847724246,0.01785409222637,0.216753310172863,0.104556225207172,0.003346050344794,0.839370958591119,0.014812136232096,0.122693871699288,"provo","UT","113,031",3,52918,"dave knecht","dave","knecht","4962470","provo","UT","City Council",2015,11,"4962470_2015_11_provo_UT_City Council_3_1",856,0.71,1,"win",NA,0.96,2998007774,0.05,0.95,"R",0,1,"M",0,1,0,0,0,"caucasian",NA
"1638",21888.6704805182,15250.2904517229,150.521038281092,212.163223812752,358.167660219519,5027.36924671165,11558.470085423,110.759292834375,278.227830150933,2988.77089477364,15583.4206871634,15128.6173774033,12409.6880806359,10416.3317800601,41.5234410809945,1297.51014170972,183.813990448197,12411.7655767786,3,0.19179170958502,0.007107508361474,0.741715847724246,0.01785409222637,0.216753310172863,0.104556225207172,0.003346050344794,0.839370958591119,0.014812136232096,0.122693871699288,"provo","UT","113,031",3,52913,"brian smith","brian","smith","4962470","provo","UT","City Council",2015,11,"4962470_2015_11_provo_UT_City Council_3_1",348,0.29,1,"lose",NA,NA,NA,NA,NA,NA,0,1,"M",0.01,0.99,0,0,0,"caucasian",NA
"1639",12448.7859920333,9522.98271990235,307.973442075227,12.0000013159339,1473.89392761043,645.980031293337,8481.15520110302,291.973431753986,1413.92042213315,602.981154861557,11209.9860662433,10781.0214069329,11123.7471804595,9001.65337939505,488.024047913447,448.299071023435,914.497998590582,11131.9527360933,2,0.053789643564082,0.026045833601275,0.756571431131603,0.126130435290272,0.20596591245563,0.040301084135653,0.043872270737215,0.809228512061814,0.082211325352399,0.166262035188715,"providence","RI","178,041",2,44314,"helen anthony","helen","anthony","4459000","providence","RI","City Council",2018,11,"4459000_2018_11_providence_RI_City Council_2_1",3734,1,1,"win",0,-0.37,5000000111938053,1,0,"D",1,0,"F",0,1,0,0,0,"caucasian","https://ballotpedia.org/Helen_Anthony"
"1640",12448.7859920333,9522.98271990235,307.973442075227,12.0000013159339,1473.89392761043,645.980031293337,8481.15520110302,291.973431753986,1413.92042213315,602.981154861557,11209.9860662433,10781.0214069329,11123.7471804595,9001.65337939505,488.024047913447,448.299071023435,914.497998590582,11131.9527360933,2,0.053789643564082,0.026045833601275,0.756571431131603,0.126130435290272,0.20596591245563,0.040301084135653,0.043872270737215,0.809228512061814,0.082211325352399,0.166262035188715,"providence","RI","178,041",2,44369,"samuel zurier","samuel","zurier","4459000","providence","RI","City Council",2010,11,"4459000_2010_11_providence_RI_City Council_2_1",3247,0.81,1,"win",0,-0.51,4187402385,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian",NA
"1641",12448.7859920333,9522.98271990235,307.973442075227,12.0000013159339,1473.89392761043,645.980031293337,8481.15520110302,291.973431753986,1413.92042213315,602.981154861557,11209.9860662433,10781.0214069329,11123.7471804595,9001.65337939505,488.024047913447,448.299071023435,914.497998590582,11131.9527360933,2,0.053789643564082,0.026045833601275,0.756571431131603,0.126130435290272,0.20596591245563,0.040301084135653,0.043872270737215,0.809228512061814,0.082211325352399,0.166262035188715,"providence","RI","178,041",2,44369,"samuel zurier","samuel","zurier","4459000","providence","RI","City Council",2014,11,"4459000_2014_11_providence_RI_City Council_2_1",2926,1,1,"win",1,-0.51,4187402385,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian",NA
"1642",12448.7859920333,9522.98271990235,307.973442075227,12.0000013159339,1473.89392761043,645.980031293337,8481.15520110302,291.973431753986,1413.92042213315,602.981154861557,11209.9860662433,10781.0214069329,11123.7471804595,9001.65337939505,488.024047913447,448.299071023435,914.497998590582,11131.9527360933,2,0.053789643564082,0.026045833601275,0.756571431131603,0.126130435290272,0.20596591245563,0.040301084135653,0.043872270737215,0.809228512061814,0.082211325352399,0.166262035188715,"providence","RI","178,041",2,44359,"ronald dwight","ronald","dwight","4459000","providence","RI","City Council",2010,11,"4459000_2010_11_providence_RI_City Council_2_1",741,0.19,1,"lose",0,0.25,3769374762,0.67,0.33,"D",0,1,"M",0.12,0.87,0.01,0,0,"caucasian",NA
"1643",12385.8702554091,8490.88805292878,640.997933470395,40.000000471348,1633.99527880127,1087.99034662445,8140.88799677732,602.997931936285,1568.99527317038,1004.99034662445,11785.8701899487,11332.8722384672,9760.80598133353,7732.85695531591,421.06840770036,727.155784968754,617.716474689255,9743.73595031838,1,0.085270780216257,0.051162784098075,0.690732874668863,0.133125110652284,0.269558674966616,0.074497514483882,0.043138692491748,0.7922354947024,0.0632853962952,0.181238559456311,"providence","RI","178,041",1,44368,"seth yurdin","seth","yurdin","4459000","providence","RI","City Council",2018,11,"4459000_2018_11_providence_RI_City Council_1_1",3081,1,1,"win",1,-0.37,3698233157,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian","https://ballotpedia.org/Seth_Yurdin"
"1644",12385.8702554091,8490.88805292878,640.997933470395,40.000000471348,1633.99527880127,1087.99034662445,8140.88799677732,602.997931936285,1568.99527317038,1004.99034662445,11785.8701899487,11332.8722384672,9760.80598133353,7732.85695531591,421.06840770036,727.155784968754,617.716474689255,9743.73595031838,1,0.085270780216257,0.051162784098075,0.690732874668863,0.133125110652284,0.269558674966616,0.074497514483882,0.043138692491748,0.7922354947024,0.0632853962952,0.181238559456311,"providence","RI","178,041",1,44368,"seth yurdin","seth","yurdin","4459000","providence","RI","City Council",2014,11,"4459000_2014_11_providence_RI_City Council_1_1",2007,0.78,1,"win",1,-0.37,3698233157,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian","https://ballotpedia.org/Seth_Yurdin"
"1645",12385.8702554091,8490.88805292878,640.997933470395,40.000000471348,1633.99527880127,1087.99034662445,8140.88799677732,602.997931936285,1568.99527317038,1004.99034662445,11785.8701899487,11332.8722384672,9760.80598133353,7732.85695531591,421.06840770036,727.155784968754,617.716474689255,9743.73595031838,1,0.085270780216257,0.051162784098075,0.690732874668863,0.133125110652284,0.269558674966616,0.074497514483882,0.043138692491748,0.7922354947024,0.0632853962952,0.181238559456311,"providence","RI","178,041",1,44368,"seth yurdin","seth","yurdin","4459000","providence","RI","City Council",2010,11,"4459000_2010_11_providence_RI_City Council_1_1",1742,1,1,"win",1,-0.37,3698233157,1,0,"D",0,1,"M",0,1,0,0,0,"caucasian","https://ballotpedia.org/Seth_Yurdin"
"1646",12385.8702554091,8490.88805292878,640.997933470395,40.000000471348,1633.99527880127,1087.99034662445,8140.88799677732,602.997931936285,1568.99527317038,1004.99034662445,11785.8701899487,11332.8722384672,9760.80598133353,7732.85695531591,421.06840770036,727.155784968754,617.716474689255,9743.73595031838,1,0.085270780216257,0.051162784098075,0.690732874668863,0.133125110652284,0.269558674966616,0.074497514483882,0.043138692491748,0.7922354947024,0.0632853962952,0.181238559456311,"providence","RI","178,041",1,44341,"michael long","michael","long","4459000","providence","RI","City Council",2014,11,"4459000_2014_11_providence_RI_City Council_1_1",554,0.22,1,"lose",0,1.57,35951664691,0,1,"R",0,1,"M",0,0.99,0.01,0,0,"caucasian",NA
"1647",12385.8702554091,8490.88805292878,640.997933470395,40.000000471348,1633.99527880127,1087.99034662445,8140.88799677732,602.997931936285,1568.99527317038,1004.99034662445,11785.8701899487,11332.8722384672,9760.80598133353,7732.85695531591,421.06840770036,727.155784968754,617.716474689255,9743.73595031838,1,0.085270780216257,0.051162784098075,0.690732874668863,0.133125110652284,0.269558674966616,0.074497514483882,0.043138692491748,0.7922354947024,0.0632853962952,0.181238559456311,"providence","RI","178,041",1,44320,"john goncalves","john","goncalves","4459000","providence","RI","City Council",2020,6,"4459000_2020_6_providence_RI_City Council_1_1",361,1,1,"win",0,NA,NA,1,0,"D",0.01,0.99,"M",1,0,0,0,0,"black",NA
